rule,value,n_node_samples,path_len
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 <= 0.397420 AND f13 > -1.386342 AND f13 > 0.394584 AND f5 > 0.108082 AND f1 > 0.251783 AND f3 <= 0.589322 AND f14 > -0.226820 AND f0 <= 0.395702 AND f7 <= 0.200379 AND f4 <= 0.396253 AND f8 > 0.794510,60.5,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 <= -0.137673 AND f9 > -1.227614 AND f6 <= 0.396823 AND f2 > -0.055344 AND f0 > -0.547147 AND f11 > -0.894771 AND f7 <= 0.192662 AND f3 <= 0.191298 AND f0 > 0.077577,46.5,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 <= -0.137673 AND f9 > -1.227614 AND f6 <= 0.396823 AND f2 > -0.055344 AND f0 > -0.547147 AND f11 > -0.894771 AND f7 <= 0.192662 AND f3 > 0.191298 AND f14 > -0.225043,52.5,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 <= -0.137673 AND f9 > -1.227614 AND f6 <= 0.396823 AND f2 > -0.055344 AND f0 > -0.547147 AND f11 > -0.894771 AND f7 > 0.192662 AND f4 <= -0.700158 AND f4 <= -0.765967,49.0,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 <= -0.137673 AND f9 > -1.227614 AND f6 <= 0.396823 AND f2 > -0.055344 AND f0 > -0.547147 AND f11 > -0.894771 AND f7 > 0.192662 AND f4 <= -0.700158 AND f4 > -0.765967,52.0,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 <= -0.137673 AND f9 > -1.227614 AND f6 <= 0.396823 AND f2 > -0.055344 AND f0 > -0.547147 AND f11 > -0.894771 AND f7 > 0.192662 AND f4 > -0.700158 AND f2 <= -0.039652,49.0,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 > -0.137673 AND f8 > -0.439802 AND f9 <= -0.235085 AND f5 > 0.069700 AND f1 <= 0.375619 AND f6 <= 0.229128 AND f1 > 0.186112 AND f0 <= 0.978932 AND f2 > 0.411507,52.0,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 > -0.137673 AND f8 > -0.439802 AND f9 <= -0.235085 AND f5 > 0.069700 AND f1 <= 0.375619 AND f6 > 0.229128 AND f2 > -0.063191 AND f13 <= 0.399400 AND f10 <= -0.812067,55.50000000000001,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 > -0.137673 AND f8 > -0.439802 AND f9 <= -0.235085 AND f5 > 0.069700 AND f1 <= 0.375619 AND f6 > 0.229128 AND f2 > -0.063191 AND f13 > 0.399400 AND f13 <= 0.401453,52.5,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 > -0.137673 AND f8 > -0.439802 AND f9 <= -0.235085 AND f5 > 0.069700 AND f1 <= 0.375619 AND f6 > 0.229128 AND f2 > -0.063191 AND f13 > 0.399400 AND f13 > 0.401453,53.5,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 > -0.137673 AND f8 > -0.439802 AND f9 <= -0.235085 AND f5 > 0.069700 AND f1 > 0.375619 AND f0 > 0.119072 AND f7 <= 0.195361 AND f2 <= 0.493893 AND f1 <= 0.460053,55.00000000000001,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 > -0.137673 AND f8 > -0.439802 AND f9 <= -0.235085 AND f5 > 0.069700 AND f1 > 0.375619 AND f0 > 0.119072 AND f7 <= 0.195361 AND f2 <= 0.493893 AND f1 > 0.460053,55.50000000000001,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 > -0.137673 AND f8 > -0.439802 AND f9 <= -0.235085 AND f5 > 0.069700 AND f1 > 0.375619 AND f0 > 0.119072 AND f7 <= 0.195361 AND f2 > 0.493893 AND f3 <= 0.463937,56.99999999999999,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 > -0.137673 AND f8 > -0.439802 AND f9 <= -0.235085 AND f5 > 0.069700 AND f1 > 0.375619 AND f0 > 0.119072 AND f7 <= 0.195361 AND f2 > 0.493893 AND f3 > 0.463937,56.49999999999999,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 > -0.137673 AND f8 > -0.439802 AND f9 > -0.235085 AND f2 <= 0.285967 AND f2 <= 0.244774 AND f13 <= 0.399917 AND f3 <= 0.488723 AND f6 <= 0.218341 AND f6 <= 0.017303,62.5,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 > -0.137673 AND f8 > -0.439802 AND f9 > -0.235085 AND f2 <= 0.285967 AND f2 <= 0.244774 AND f13 <= 0.399917 AND f3 <= 0.488723 AND f6 <= 0.218341 AND f6 > 0.017303,62.0,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 > -0.137673 AND f8 > -0.439802 AND f9 > -0.235085 AND f2 <= 0.285967 AND f2 <= 0.244774 AND f13 <= 0.399917 AND f3 > 0.488723 AND f5 <= 0.305807 AND f13 <= 0.398619,56.99999999999999,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 <= 0.497579 AND f13 > 0.397420 AND f14 <= -0.182876 AND f4 > -0.137673 AND f8 > -0.439802 AND f9 > -0.235085 AND f2 <= 0.285967 AND f2 <= 0.244774 AND f13 > 0.399917 AND f14 > -0.217693 AND f1 <= 0.407516 AND f5 <= 0.132507,55.50000000000001,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 > 0.497579 AND f11 <= 0.957248 AND f7 <= 0.209541 AND f5 <= 0.624493 AND f8 > -0.585016 AND f4 > -0.160023 AND f1 <= 0.906614 AND f3 <= 1.034001 AND f1 <= 0.666447 AND f4 <= 0.591198 AND f8 <= 0.939723 AND f2 > 0.743011,56.00000000000001,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 > 0.497579 AND f11 <= 0.957248 AND f7 <= 0.209541 AND f5 <= 0.624493 AND f8 > -0.585016 AND f4 > -0.160023 AND f1 <= 0.906614 AND f3 <= 1.034001 AND f1 <= 0.666447 AND f4 > 0.591198 AND f4 <= 0.702950 AND f10 <= -0.666146,66.5,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 > 0.497579 AND f11 <= 0.957248 AND f7 <= 0.209541 AND f5 <= 0.624493 AND f8 > -0.585016 AND f4 > -0.160023 AND f1 <= 0.906614 AND f3 <= 1.034001 AND f1 <= 0.666447 AND f4 > 0.591198 AND f4 <= 0.702950 AND f10 > -0.666146,67.5,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 > 0.497579 AND f11 <= 0.957248 AND f7 <= 0.209541 AND f5 <= 0.624493 AND f8 > -0.585016 AND f4 > -0.160023 AND f1 <= 0.906614 AND f3 <= 1.034001 AND f1 > 0.666447 AND f7 <= 0.194961 AND f4 <= 0.392528 AND f6 > -0.164121,63.0,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 > 0.497579 AND f11 <= 0.957248 AND f7 <= 0.209541 AND f5 <= 0.624493 AND f8 > -0.585016 AND f4 > -0.160023 AND f1 <= 0.906614 AND f3 <= 1.034001 AND f1 > 0.666447 AND f7 <= 0.194961 AND f4 > 0.392528 AND f9 > -0.731350,64.5,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 > 0.497579 AND f11 <= 0.957248 AND f7 <= 0.209541 AND f5 <= 0.624493 AND f8 > -0.585016 AND f4 > -0.160023 AND f1 <= 0.906614 AND f3 <= 1.034001 AND f1 > 0.666447 AND f7 > 0.194961 AND f5 <= 0.397691 AND f14 <= -0.217585,68.5,1,19
IF f2 > -0.157345 AND f0 > -0.835304 AND f7 > 0.187807 AND f1 > 0.030378 AND f4 <= 0.762551 AND f13 > -1.654668 AND f13 <= 0.406418 AND f1 > 0.497579 AND f11 <= 0.957248 AND f7 <= 0.209541 AND f5 <= 0.624493 AND f8 > -0.585016 AND f4 > -0.160023 AND f1 <= 0.906614 AND f3 <= 1.034001 AND f1 > 0.666447 AND f7 > 0.194961 AND f5 <= 0.397691 AND f14 > -0.217585,68.0,1,19
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 <= -0.241364 AND f2 > -0.747775 AND f2 > -0.506503 AND f7 > 0.185889 AND f6 <= 0.848912 AND f2 <= -0.290732 AND f6 <= 0.753787 AND f3 <= -0.905089 AND f6 <= 0.615512 AND f3 > -1.329356 AND f13 > 0.389386 AND f1 > -0.206036 AND f7 > 0.186782 AND f2 <= -0.453541 AND f14 <= -0.251026 AND f5 <= 0.180194 AND f7 <= 0.189222,80.5,1,20
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 <= -0.241364 AND f2 > -0.747775 AND f2 > -0.506503 AND f7 > 0.185889 AND f6 <= 0.848912 AND f2 <= -0.290732 AND f6 <= 0.753787 AND f3 <= -0.905089 AND f6 <= 0.615512 AND f3 > -1.329356 AND f13 > 0.389386 AND f1 > -0.206036 AND f7 > 0.186782 AND f2 <= -0.453541 AND f14 <= -0.251026 AND f5 <= 0.180194 AND f7 > 0.189222,82.5,1,20
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 <= -0.241364 AND f2 > -0.747775 AND f2 > -0.506503 AND f7 > 0.185889 AND f6 <= 0.848912 AND f2 <= -0.290732 AND f6 <= 0.753787 AND f3 <= -0.905089 AND f6 <= 0.615512 AND f3 > -1.329356 AND f13 > 0.389386 AND f1 > -0.206036 AND f7 > 0.186782 AND f2 > -0.453541 AND f1 <= -0.106592 AND f13 > 0.392905 AND f6 <= 0.286988,73.5,1,20
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 <= -0.241364 AND f2 > -0.747775 AND f2 > -0.506503 AND f7 > 0.185889 AND f6 <= 0.848912 AND f2 <= -0.290732 AND f6 <= 0.753787 AND f3 <= -0.905089 AND f6 <= 0.615512 AND f3 > -1.329356 AND f13 > 0.389386 AND f1 > -0.206036 AND f7 > 0.186782 AND f2 > -0.453541 AND f1 <= -0.106592 AND f13 > 0.392905 AND f6 > 0.286988,74.0,1,20
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 > -0.241364 AND f13 > -1.179991 AND f8 <= -0.439802 AND f13 > 0.386335 AND f1 > -0.196018 AND f1 > -0.088360 AND f2 > -0.982653 AND f2 > -0.921022 AND f3 > -1.064253 AND f3 > -0.850993 AND f2 > -0.814468 AND f4 > 0.264634 AND f1 > -0.072394 AND f13 > 0.397855 AND f4 > 0.608582 AND f5 <= 0.010383 AND f7 <= 0.193913,55.00000000000001,1,20
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 > -0.241364 AND f13 > -1.179991 AND f8 <= -0.439802 AND f13 > 0.386335 AND f1 > -0.196018 AND f1 > -0.088360 AND f2 > -0.982653 AND f2 > -0.921022 AND f3 > -1.064253 AND f3 > -0.850993 AND f2 > -0.814468 AND f4 > 0.264634 AND f1 > -0.072394 AND f13 > 0.397855 AND f4 > 0.608582 AND f5 <= 0.010383 AND f7 > 0.193913,55.50000000000001,1,20
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 > -0.241364 AND f13 > -1.179991 AND f8 > -0.439802 AND f10 <= -1.103911 AND f13 <= 0.403034 AND f8 > -0.294589 AND f7 <= 0.193615 AND f4 <= 1.681134 AND f0 > -0.162169 AND f2 > -0.849776 AND f4 <= 1.153376 AND f4 > 0.052305 AND f4 > 0.165186 AND f3 > -0.780695 AND f8 <= 0.141050 AND f13 <= 0.396410 AND f2 <= -0.551360,98.0,1,20
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 > -0.241364 AND f13 > -1.179991 AND f8 > -0.439802 AND f10 <= -1.103911 AND f13 <= 0.403034 AND f8 > -0.294589 AND f7 <= 0.193615 AND f4 <= 1.681134 AND f0 > -0.162169 AND f2 > -0.849776 AND f4 <= 1.153376 AND f4 > 0.052305 AND f4 > 0.165186 AND f3 > -0.780695 AND f8 <= 0.141050 AND f13 <= 0.396410 AND f2 > -0.551360,95.5,1,20
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 > -0.241364 AND f13 > -1.179991 AND f8 > -0.439802 AND f10 <= -1.103911 AND f13 <= 0.403034 AND f8 > -0.294589 AND f7 <= 0.193615 AND f4 <= 1.681134 AND f0 > -0.162169 AND f2 > -0.849776 AND f4 <= 1.153376 AND f4 > 0.052305 AND f4 > 0.165186 AND f3 > -0.780695 AND f8 <= 0.141050 AND f13 > 0.396410 AND f7 <= -2.397916,85.5,1,20
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 > -0.241364 AND f13 > -1.179991 AND f8 > -0.439802 AND f10 <= -1.103911 AND f13 <= 0.403034 AND f8 > -0.294589 AND f7 <= 0.193615 AND f4 <= 1.681134 AND f0 > -0.162169 AND f2 > -0.849776 AND f4 <= 1.153376 AND f4 > 0.052305 AND f4 > 0.165186 AND f3 > -0.780695 AND f8 <= 0.141050 AND f13 > 0.396410 AND f7 > -2.397916,83.0,1,20
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 > -0.241364 AND f13 > -1.179991 AND f8 > -0.439802 AND f10 <= -1.103911 AND f13 <= 0.403034 AND f8 > -0.294589 AND f7 <= 0.193615 AND f4 <= 1.681134 AND f0 > -0.162169 AND f2 > -0.849776 AND f4 <= 1.153376 AND f4 > 0.052305 AND f4 > 0.165186 AND f3 > -0.780695 AND f8 > 0.141050 AND f1 <= -0.351079 AND f3 > -0.758578,86.0,1,20
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 > -0.241364 AND f13 > -1.179991 AND f8 > -0.439802 AND f10 <= -1.103911 AND f13 <= 0.403034 AND f8 > -0.294589 AND f7 <= 0.193615 AND f4 <= 1.681134 AND f0 > -0.162169 AND f2 > -0.849776 AND f4 <= 1.153376 AND f4 > 0.052305 AND f4 > 0.165186 AND f3 > -0.780695 AND f8 > 0.141050 AND f1 > -0.351079 AND f4 <= 0.760278,74.0,1,20
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 > -0.241364 AND f13 > -1.179991 AND f8 > -0.439802 AND f10 <= -1.103911 AND f13 <= 0.403034 AND f8 > -0.294589 AND f7 <= 0.193615 AND f4 <= 1.681134 AND f0 > -0.162169 AND f2 > -0.849776 AND f4 > 1.153376 AND f13 <= 0.397507 AND f0 <= 0.940641 AND f3 > -0.859760 AND f2 > -0.724746 AND f4 <= 1.359803 AND f9 <= -0.731350,65.0,1,20
IF f2 <= -0.157345 AND f7 <= 0.195483 AND f2 > -1.068439 AND f14 > -0.241364 AND f13 > -1.179991 AND f8 > -0.439802 AND f10 <= -1.103911 AND f13 <= 0.403034 AND f8 > -0.294589 AND f7 <= 0.193615 AND f4 <= 1.681134 AND f0 > -0.162169 AND f2 > -0.849776 AND f4 > 1.153376 AND f13 <= 0.397507 AND f0 <= 0.940641 AND f3 > -0.859760 AND f2 > -0.724746 AND f4 <= 1.359803 AND f9 > -0.731350,64.0,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 <= 0.289661 AND f14 <= -0.169958 AND f13 > -1.388880 AND f13 <= 0.402215 AND f1 <= 0.289309 AND f13 <= 0.397660 AND f2 > -0.626158 AND f0 > -0.443410 AND f1 > -0.928415 AND f14 <= -0.196855 AND f8 <= 1.302756 AND f6 <= 0.706715 AND f0 <= -0.000802 AND f14 <= -0.202155 AND f4 <= 0.165299 AND f8 <= 0.358870 AND f14 <= -0.202302 AND f5 <= 0.091799,66.0,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 <= 0.289661 AND f14 <= -0.169958 AND f13 > -1.388880 AND f13 <= 0.402215 AND f1 <= 0.289309 AND f13 <= 0.397660 AND f2 > -0.626158 AND f0 > -0.443410 AND f1 > -0.928415 AND f14 <= -0.196855 AND f8 <= 1.302756 AND f6 <= 0.706715 AND f0 <= -0.000802 AND f14 <= -0.202155 AND f4 <= 0.165299 AND f8 > 0.358870 AND f6 <= -0.394579 AND f7 <= 0.202478,64.5,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 <= 0.289661 AND f14 <= -0.169958 AND f13 > -1.388880 AND f13 <= 0.402215 AND f1 <= 0.289309 AND f13 <= 0.397660 AND f2 > -0.626158 AND f0 > -0.443410 AND f1 > -0.928415 AND f14 <= -0.196855 AND f8 <= 1.302756 AND f6 <= 0.706715 AND f0 <= -0.000802 AND f14 <= -0.202155 AND f4 <= 0.165299 AND f8 > 0.358870 AND f6 > -0.394579 AND f5 <= 0.584948,56.00000000000001,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 <= 0.289661 AND f14 <= -0.169958 AND f13 > -1.388880 AND f13 <= 0.402215 AND f1 <= 0.289309 AND f13 <= 0.397660 AND f2 > -0.626158 AND f0 > -0.443410 AND f1 > -0.928415 AND f14 <= -0.196855 AND f8 <= 1.302756 AND f6 <= 0.706715 AND f0 <= -0.000802 AND f14 <= -0.202155 AND f4 <= 0.165299 AND f8 > 0.358870 AND f6 > -0.394579 AND f5 > 0.584948,59.0,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 <= 0.289661 AND f14 <= -0.169958 AND f13 > -1.388880 AND f13 <= 0.402215 AND f1 <= 0.289309 AND f13 <= 0.397660 AND f2 > -0.626158 AND f0 > -0.443410 AND f1 > -0.928415 AND f14 <= -0.196855 AND f8 <= 1.302756 AND f6 <= 0.706715 AND f0 <= -0.000802 AND f14 > -0.202155 AND f1 > -0.598185 AND f2 > -0.312309 AND f2 <= -0.214231 AND f3 <= 0.025091,57.99999999999999,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 <= 0.289661 AND f14 <= -0.169958 AND f13 > -1.388880 AND f13 <= 0.402215 AND f1 <= 0.289309 AND f13 <= 0.397660 AND f2 > -0.626158 AND f0 > -0.443410 AND f1 > -0.928415 AND f14 <= -0.196855 AND f8 <= 1.302756 AND f6 <= 0.706715 AND f0 <= -0.000802 AND f14 > -0.202155 AND f1 > -0.598185 AND f2 > -0.312309 AND f2 <= -0.214231 AND f3 > 0.025091,58.5,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 <= 0.289661 AND f14 <= -0.169958 AND f13 > -1.388880 AND f13 <= 0.402215 AND f1 <= 0.289309 AND f13 <= 0.397660 AND f2 > -0.626158 AND f0 > -0.443410 AND f1 > -0.928415 AND f14 <= -0.196855 AND f8 <= 1.302756 AND f6 <= 0.706715 AND f0 > -0.000802 AND f2 <= -0.379002 AND f0 <= 0.162872 AND f10 <= 1.522678 AND f7 <= 0.198038 AND f8 > 0.431477,59.5,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 <= 0.289661 AND f14 <= -0.169958 AND f13 > -1.388880 AND f13 <= 0.402215 AND f1 <= 0.289309 AND f13 <= 0.397660 AND f2 > -0.626158 AND f0 > -0.443410 AND f1 > -0.928415 AND f14 <= -0.196855 AND f8 <= 1.302756 AND f6 <= 0.706715 AND f0 > -0.000802 AND f2 <= -0.379002 AND f0 <= 0.162872 AND f10 <= 1.522678 AND f7 > 0.198038 AND f5 <= 0.052254,58.5,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 <= 0.289661 AND f14 <= -0.169958 AND f13 > -1.388880 AND f13 <= 0.402215 AND f1 <= 0.289309 AND f13 <= 0.397660 AND f2 > -0.626158 AND f0 > -0.443410 AND f1 > -0.928415 AND f14 <= -0.196855 AND f8 <= 1.302756 AND f6 <= 0.706715 AND f0 > -0.000802 AND f2 <= -0.379002 AND f0 <= 0.162872 AND f10 <= 1.522678 AND f7 > 0.198038 AND f5 > 0.052254,57.49999999999999,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 <= 0.289661 AND f14 <= -0.169958 AND f13 > -1.388880 AND f13 <= 0.402215 AND f1 <= 0.289309 AND f13 <= 0.397660 AND f2 > -0.626158 AND f0 > -0.443410 AND f1 > -0.928415 AND f14 > -0.196855 AND f11 <= 0.957248 AND f6 > -0.300434 AND f0 > -0.111454 AND f7 <= 0.207483 AND f10 > -1.249832 AND f14 > -0.194751 AND f4 <= -0.280467 AND f1 > -0.579422,49.5,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 > 0.289661 AND f13 > -1.208139 AND f14 <= -0.166710 AND f4 <= 2.030314 AND f8 <= -0.439802 AND f13 > 0.397210 AND f2 > -1.187165 AND f6 <= 0.247761 AND f6 <= 0.240896 AND f1 <= 2.034275 AND f14 > -0.201635 AND f13 <= 0.408154 AND f3 <= 1.878161 AND f13 <= 0.406901 AND f3 > 0.892578 AND f2 > -0.881161 AND f1 <= 0.996677 AND f3 <= 1.108357,62.0,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 > 0.289661 AND f13 > -1.208139 AND f14 <= -0.166710 AND f4 <= 2.030314 AND f8 <= -0.439802 AND f13 > 0.397210 AND f2 > -1.187165 AND f6 <= 0.247761 AND f6 <= 0.240896 AND f1 <= 2.034275 AND f14 > -0.201635 AND f13 <= 0.408154 AND f3 <= 1.878161 AND f13 <= 0.406901 AND f3 > 0.892578 AND f2 > -0.881161 AND f1 <= 0.996677 AND f3 > 1.108357,61.0,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 > 0.289661 AND f13 > -1.208139 AND f14 <= -0.166710 AND f4 <= 2.030314 AND f8 <= -0.439802 AND f13 > 0.397210 AND f2 > -1.187165 AND f6 <= 0.247761 AND f6 <= 0.240896 AND f1 <= 2.034275 AND f14 > -0.201635 AND f13 <= 0.408154 AND f3 <= 1.878161 AND f13 <= 0.406901 AND f3 > 0.892578 AND f2 > -0.881161 AND f1 > 0.996677 AND f13 <= 0.403634,64.5,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 > 0.289661 AND f13 > -1.208139 AND f14 <= -0.166710 AND f4 <= 2.030314 AND f8 <= -0.439802 AND f13 > 0.397210 AND f2 > -1.187165 AND f6 <= 0.247761 AND f6 <= 0.240896 AND f1 <= 2.034275 AND f14 > -0.201635 AND f13 <= 0.408154 AND f3 <= 1.878161 AND f13 <= 0.406901 AND f3 > 0.892578 AND f2 > -0.881161 AND f1 > 0.996677 AND f13 > 0.403634,63.0,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 > 0.289661 AND f13 > -1.208139 AND f14 <= -0.166710 AND f4 <= 2.030314 AND f8 > -0.439802 AND f1 <= 0.880346 AND f2 <= -0.930200 AND f13 > 0.393942 AND f13 <= 0.402064 AND f0 <= 0.928216 AND f13 <= 0.400548 AND f2 > -1.081240 AND f0 > 0.660807 AND f14 > -0.200926 AND f1 <= 0.677704 AND f0 > 0.697691 AND f1 <= 0.619539 AND f9 <= -0.979482,75.0,1,20
IF f2 <= -0.157345 AND f7 > 0.195483 AND f0 > 0.289661 AND f13 > -1.208139 AND f14 <= -0.166710 AND f4 <= 2.030314 AND f8 > -0.439802 AND f1 <= 0.880346 AND f2 > -0.930200 AND f13 <= 0.398532 AND f4 > 0.104456 AND f2 <= -0.384886 AND f7 <= 0.215798 AND f7 > 0.201921 AND f8 <= 0.939723 AND f1 > 0.580136 AND f13 > 0.393934 AND f5 <= 0.681484 AND f2 > -0.755621 AND f2 <= -0.700698,79.0,1,20
